figure,panel,series,x,y,unit,source_file
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series14,0.08567678638692308,0.08702438321622563,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series15,0.055076057609165785,0.2027431723689812,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series16,0.16440491693433537,0.19039500211413074,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series17,0.03636277714471865,0.2469385035047993,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series18,0.16283055759175646,0.36137799138056703,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series19,0.07836248056478952,-0.08349235874073746,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series20,0.1530992956024512,0.03463589378750376,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series21,0.1143862176754309,-0.0952744731120333,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series22,0.048509449724342,0.10238055919258682,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series23,0.23631639192723936,-0.02564701197546826,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series24,0.1291755030527336,-0.039593497055210536,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series25,0.05515495412942363,-0.09650982639890493,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series26,0.1956343882016685,0.05637338914375967,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series27,0.16355309795553713,0.0942127423173198,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series28,0.12476787159171825,-0.05910968035604258,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series29,-0.06145885610160192,0.8039074402764186,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series30,0.286024899624561,0.1096842706484562,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series31,-0.1293945606814918,0.1890785119167997,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series32,0.10903590787082235,0.07913809904547087,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series33,0.08406223628368174,0.0026178454280132435,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series34,-0.029154292660440388,0.2314356715201853,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series35,-0.06534455644442225,0.24742303792498221,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series36,0.09951724504733918,-0.12708441616003896,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series37,0.13080161655714956,-0.056857916856678625,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series38,0.21849626435111963,0.28749027893165,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series39,-0.06483631594474085,0.10038228194879206,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series0,-0.0003042031552613336,-0.05663115348402492,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series1,0.12023593400221885,0.0987295694669319,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series2,0.0718900850872363,0.10168758003878686,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series3,0.11575712216481987,-0.02154514533419305,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series4,0.045407402893910494,-0.00847282420316231,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series5,-0.0328644785865384,0.008579581549239101,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series6,0.054496281606115166,0.060403402061235845,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series7,0.17139418664682804,0.14267657350112262,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series8,0.06868429207648355,0.056285100526651366,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series9,0.02048232524396918,0.1020172031830997,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series10,0.055047307277630006,0.39586650452538663,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series11,0.1949139011611439,0.0004800646245233242,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series12,0.06083643749250203,-0.07731654064536686,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series13,0.043080665101009705,0.05031846131480622,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series14,0.003411250531808003,0.01143677916466368,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series15,0.06955201247986692,0.10193163672165872,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series16,0.09400328086606194,0.0355250478136826,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series17,0.22940910758916055,-0.04407853717474519,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series18,0.12052517230227548,0.05462718030134184,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series19,0.026623520000352167,0.08235623351701471,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series20,0.09706569917690216,0.029968060799090646,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series21,0.0652465001588527,-0.05811577379469657,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series22,0.012061720521483006,0.15958242414987223,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series23,0.27552824025683076,0.019478595984399494,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series24,0.20823284965124284,0.21505311939487926,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series25,0.08696029112761944,0.04283082005035466,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series26,0.10498174453137576,-0.04681895563887173,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series27,0.12497246034244876,0.31940926754502463,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series28,-0.07158880116207955,0.04055650276590472,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series29,0.11993687732801642,0.26321542477717674,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series30,0.17413384226565323,0.12243268388482487,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series31,0.2090106926171736,0.4173175758027863,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series32,0.04211264034307465,0.0522247448703832,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series33,-0.09455142613441325,0.1570799887444767,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series34,0.14959124956351133,0.06770406498712322,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series35,-0.005499405848176085,-0.033503846779980195,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series36,0.06627292970170529,0.20477558164276832,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series37,0.40637612036489346,0.20127997995063085,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series38,0.05554333253815881,0.1595832762448688,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_gon|series39,0.01874336108317319,-0.22154907409746238,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series0,0.4122031776270869,0.15277825177861648,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series1,0.4438102511274066,-0.035798171283735525,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series2,0.25307095262869017,0.6939910201347592,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series3,0.2141552619170375,0.6063574632967415,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series4,0.27459527347220747,-0.09531874489584313,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series5,0.270512429639619,0.13604136957085333,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series6,0.3052140691460091,0.11067549068358495,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series7,-0.024237070061158154,-0.1070247244238679,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series8,0.2996616301376414,0.1515170812317692,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series9,0.18883040730665704,0.07502186883383377,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series10,0.1779427657645989,0.057451151878846085,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series11,0.24888279091582474,-0.272711627641536,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series12,0.1378191964347909,0.12745108732766663,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series13,0.1433304835017432,0.059018333047500704,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series14,0.18506935090526655,0.12824909078213254,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series15,0.2977757955630663,0.07930757482140027,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series16,0.3736252605204734,0.02974831448886861,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series17,0.2650636736906371,0.26295823931277496,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series18,0.23104947910768855,0.06301482632643318,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series19,0.08993673847838632,0.010963889903516932,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series20,0.18551426355158787,-0.021514159221668328,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series21,0.331520315076646,-0.3674082951242289,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series22,0.33679290572797316,0.2709059801037026,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series23,0.344130397356467,0.5257655587647427,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series24,0.26218695613019277,-0.005946541306130038,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series25,0.1801746330166511,0.054029874279572176,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series26,0.36228559678008615,0.02063780479682764,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series27,0.20759803903328927,-0.013723908360842807,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series28,0.038316237842625764,-0.07357542688866048,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series29,0.2724618104775781,0.49621542835619925,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series30,0.08203382559141015,-0.2757974114869858,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series31,0.28351124008040407,-0.014432055959283652,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series32,0.11796513636292962,0.07192387156426339,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series33,0.33985131933918455,0.3039446739592222,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series34,0.19575541604672034,0.026275549439832346,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series35,0.11163618702270037,0.22466170851899125,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series36,0.10158351025778012,0.06676036482046399,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series37,0.15893868921718407,-0.03600006921874377,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series38,0.2489167894658731,0.08443388339479929,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_goff|series39,0.22293463149295414,0.267811551289991,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series0,0.3517477330360253,0.25721110717503093,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series1,0.2622274948393752,0.08234293599774212,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series2,0.21571890133112176,0.09620153396275066,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series3,0.4181233375054938,0.05996588603506514,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series4,0.05650745201842147,0.31067660641811856,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series5,0.3311808357436668,-0.07383689945251382,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series6,0.26177913405153797,-0.019046170419867114,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series7,0.1443572292567561,0.11722323696128267,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series8,0.43938810769586123,0.2691156380175519,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series9,0.16691007047034634,0.363387999496682,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series10,0.2581337198767931,0.0940681326465096,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series11,0.21835030011935389,0.5754411263751169,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series12,0.14191750521422292,0.3273602575607426,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series13,0.26986477633671857,0.25166946443412264,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series14,0.24644855254717943,0.2531150683752592,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t3.5_gon|series15,0.34051530110157613,-0.09172332081863688,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
